Barcode	Donor	Tissue	celltype_sub	Sample	Histology	Tissue_sub
NP9-146-20171109	D20171109	Normal	NK-C4-IFNG-HSPA1A	D20171109-Normal-CD45+	HCC	Normal
NP9-147-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-148-20171109	D20171109	Normal	NK-C4-IFNG-HSPA1A	D20171109-Normal-CD45+	HCC	Normal
NP9-150-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-151-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-15-20171109	D20171109	Normal	NK-C4-IFNG-HSPA1A	D20171109-Normal-CD45+	HCC	Normal
NP9-152-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-153-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-154-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-156-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-157-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-158-20171109	D20171109	Normal	NK-C9-MKI67	D20171109-Normal-CD45+	HCC	Normal
NP9-159-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-160-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-161-20171109	D20171109	Normal	CD4-C5-TCF7	D20171109-Normal-CD45+	HCC	Normal
NP9-16-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-163-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-166-20171109	D20171109	Normal	NK-C4-IFNG-HSPA1A	D20171109-Normal-CD45+	HCC	Normal
NP9-167-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-168-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-169-20171109	D20171109	Normal	NK-C8-CD160-HSPA1A	D20171109-Normal-CD45+	HCC	Normal
NP9-170-20171109	D20171109	Normal	Mac-C3-APOE	D20171109-Normal-CD45+	HCC	Normal
NP9-171-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-17-20171109	D20171109	Normal	CD8-C8-PDCD1	D20171109-Normal-CD45+	HCC	Normal
NP9-172-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-18-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-19-20171109	D20171109	Normal	Mac-C2-C1QA	D20171109-Normal-CD45+	HCC	Normal
NP9-205-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-206-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-207-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-208-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-209-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-210-20171109	D20171109	Normal	Mac-C2-C1QA	D20171109-Normal-CD45+	HCC	Normal
NP9-21-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-212-20171109	D20171109	Normal	Mono-C1-CD14	D20171109-Normal-CD45+	HCC	Normal
NP9-213-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-214-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-219-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-2-20171109	D20171109	Normal	NK-C4-IFNG-HSPA1A	D20171109-Normal-CD45+	HCC	Normal
NP9-220-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-221-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-22-20171109	D20171109	Normal	Mast-C2-CPA3	D20171109-Normal-CD45+	HCC	Normal
NP9-223-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-229-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-230-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-231-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-23-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-232-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-233-20171109	D20171109	Normal	Mast-C2-CPA3	D20171109-Normal-CD45+	HCC	Normal
NP9-234-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-235-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-236-20171109	D20171109	Normal	CD8-C8-PDCD1	D20171109-Normal-CD45+	HCC	Normal
NP9-237-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-238-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-239-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-240-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-241-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-24-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-242-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-243-20171109	D20171109	Normal	Mac-C3-APOE	D20171109-Normal-CD45+	HCC	Normal
NP9-244-20171109	D20171109	Normal	ILCs	D20171109-Normal-CD45+	HCC	Normal
NP9-245-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-246-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-247-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-248-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-249-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-250-20171109	D20171109	Normal	NK-C9-MKI67	D20171109-Normal-CD45+	HCC	Normal
NP9-251-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-25-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-252-20171109	D20171109	Normal	CD8-C8-PDCD1	D20171109-Normal-CD45+	HCC	Normal
NP9-253-20171109	D20171109	Normal	Mast-C2-CPA3	D20171109-Normal-CD45+	HCC	Normal
NP9-254-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-255-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-256-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-257-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-258-20171109	D20171109	Normal	NK-C4-IFNG-HSPA1A	D20171109-Normal-CD45+	HCC	Normal
NP9-259-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-260-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-261-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-26-20171109	D20171109	Normal	NK-C4-IFNG-HSPA1A	D20171109-Normal-CD45+	HCC	Normal
NP9-28-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-29-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-30-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-31-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-3-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-32-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-33-20171109	D20171109	Normal	NK-C4-IFNG-HSPA1A	D20171109-Normal-CD45+	HCC	Normal
NP9-34-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-35-20171109	D20171109	Normal	NK-C3-IFNG	D20171109-Normal-CD45+	HCC	Normal
NP9-36-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-4-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-5-20171109	D20171109	Normal	NK-C4-IFNG-HSPA1A	D20171109-Normal-CD45+	HCC	Normal
NP9-6-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-8-20171109	D20171109	Normal	NK-C7-CD160	D20171109-Normal-CD45+	HCC	Normal
NP9-9-20171109	D20171109	Normal	Lymphoid-B	D20171109-Normal-CD45+	HCC	Normal
NP9-98-20171109	D20171109	Normal	CD8-C5-SELL	D20171109-Normal-CD45+	HCC	Normal
PP10-100-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-101-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-10-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-102-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-103-20171109	D20171109	Blood	DC-C2-FCER1A	D20171109-Blood-CD45+	HCC	Blood
PP10-104-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-105-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-106-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-107-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-109-20171109	D20171109	Blood	NK-C1-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-110-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-111-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-11-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-112-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-113-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-114-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-115-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-116-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-117-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-118-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-1-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-12-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-123-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-124-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-125-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-126-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-127-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-128-20171109	D20171109	Blood	NK-C1-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-129-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-130-20171109	D20171109	Blood	NK-C1-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-131-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-132-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-133-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-135-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-136-20171109	D20171109	Blood	CD8-C4-CX3CR1	D20171109-Blood-CD45+	HCC	Blood
PP10-137-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-138-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-139-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-140-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-141-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-14-20171109	D20171109	Blood	NK-C1-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-142-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-143-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-144-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-145-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-146-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-147-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-148-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-149-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-150-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-151-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-15-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-153-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-154-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-155-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-156-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-157-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-158-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-159-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-160-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-161-20171109	D20171109	Blood	Mac-C4-GPX3	D20171109-Blood-CD45+	HCC	Blood
PP10-16-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-162-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-163-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-164-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-165-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-166-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-167-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-168-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-169-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-170-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-171-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-17-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-172-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-173-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-174-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-175-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-176-20171109	D20171109	Blood	NK-C1-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-178-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-179-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-180-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-181-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-18-20171109	D20171109	Blood	ILCs	D20171109-Blood-CD45+	HCC	Blood
PP10-182-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-183-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-184-20171109	D20171109	Blood	NK-C9-MKI67	D20171109-Blood-CD45+	HCC	Blood
PP10-185-20171109	D20171109	Blood	Mac-C4-GPX3	D20171109-Blood-CD45+	HCC	Blood
PP10-187-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-188-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-189-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-190-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-191-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-19-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-192-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-193-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-194-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-195-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-196-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-197-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-198-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-199-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-200-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-201-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-20-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-202-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-203-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-204-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-205-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-206-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-207-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-208-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-209-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-210-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-211-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-21-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-212-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-213-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-214-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-215-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-216-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-217-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-218-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-219-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-2-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-220-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-221-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-22-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-222-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-223-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-224-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-225-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-226-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-227-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-228-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-229-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-230-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-231-20171109	D20171109	Blood	NK-C1-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-23-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-232-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-233-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-234-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-235-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-236-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-237-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-238-20171109	D20171109	Blood	DC-C2-FCER1A	D20171109-Blood-CD45+	HCC	Blood
PP10-239-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-240-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-241-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-24-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-242-20171109	D20171109	Blood	NK-C1-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-243-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-244-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-245-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-246-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-247-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-248-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-249-20171109	D20171109	Blood	Lymphoid-B-Plasma	D20171109-Blood-CD45+	HCC	Blood
PP10-250-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-251-20171109	D20171109	Blood	NK-C1-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-25-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-252-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-253-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-254-20171109	D20171109	Blood	CD4-C3-ANXA1	D20171109-Blood-CD45+	HCC	Blood
PP10-255-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-257-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
PP10-258-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-259-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-260-20171109	D20171109	Blood	Mono-C2-FCGR3A	D20171109-Blood-CD45+	HCC	Blood
PP10-261-20171109	D20171109	Blood	Lymphoid-B	D20171109-Blood-CD45+	HCC	Blood
PP10-26-20171109	D20171109	Blood	Mono-C1-CD14	D20171109-Blood-CD45+	HCC	Blood
